name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
california,2019-12-04,55,50.9,53,55,50.9,53,51.1,93.5,0.498,100,66.67,rain,0,0,,6.6,14.7,1012.6,81.7,3.8,24.8,2.1,1,,2019-12-04T07:07:31,2019-12-04T16:44:40,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-05,61.8,51.7,55.9,61.8,51.7,55.9,51.8,86.8,0,0,0,,0,0,,8.2,52.2,1017.7,70,6.8,89.7,7.7,4,,2019-12-05T07:08:26,2019-12-05T16:44:35,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2019-12-06,67.7,47.8,58.1,67.7,47.2,58,48.6,72.6,0.048,100,16.67,rain,0,0,28.3,18,141.6,1016,49.2,9.5,138.6,11.9,6,,2019-12-06T07:09:20,2019-12-06T16:44:32,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2019-12-07,66.1,55.1,58.1,66.1,55.1,58.1,53.2,84.5,0.463,100,50,rain,0,0,31.1,18.9,164.2,1013.4,65.4,7.7,68.9,5.9,5,,2019-12-07T07:10:13,2019-12-07T16:44:32,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-08,61.8,49.8,55.5,61.8,48.1,55.4,52.1,88.7,0.183,100,16.67,rain,0,0,,8.6,160.5,1016.4,44.8,9.3,97,8.3,4,,2019-12-08T07:11:05,2019-12-08T16:44:33,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-09,59.7,43.7,49.4,59.7,43.7,49.3,46.1,89.2,0,0,0,,0,0,,5,323.1,1021.4,37.1,5.7,93.1,7.8,5,,2019-12-09T07:11:55,2019-12-09T16:44:37,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-10,54.7,42.5,49.8,54.7,42.5,49.7,46.4,88.6,0.123,100,20.83,rain,0,0,,6.9,36.9,1024.1,88.5,5.1,61.1,5.3,4,,2019-12-10T07:12:44,2019-12-10T16:44:43,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-11,56.5,50,53.2,56.5,50,53.2,49.9,88.7,0.1,100,41.67,rain,0,0,,6.4,118.3,1023.6,82.7,4.6,39.8,3.4,2,,2019-12-11T07:13:32,2019-12-11T16:44:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-12,64.7,53.7,57.7,64.7,53.7,57.7,52.4,83,0.005,100,8.33,rain,0,0,,7.5,164,1024.6,79.7,6.6,56.7,4.8,3,,2019-12-12T07:14:18,2019-12-12T16:45:01,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2019-12-13,57.7,53.9,55.7,57.7,53.9,55.7,53.5,92.2,0.04,100,16.67,rain,0,0,,9.9,171.9,1021.4,83,5.2,20.7,1.9,1,,2019-12-13T07:15:03,2019-12-13T16:45:13,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2019-12-14,58.4,45.6,52.2,58.4,43.8,51.8,46,80.2,0,0,0,,0,0,,12.3,212.4,1016.5,36.4,9.7,104.7,8.9,5,,2019-12-14T07:15:46,2019-12-14T16:45:28,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2019-12-15,55.9,37.2,45.5,55.9,37.2,44.8,38.3,77.6,0,0,0,,0,0,,7.8,322.7,1022.1,2.9,9.8,134.8,11.6,6,,2019-12-15T07:16:28,2019-12-15T16:45:44,0.63,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2019-12-16,54.7,35.4,43.9,54.7,33.3,43.2,35.5,74.7,0,0,0,,0,0,,6.6,350.4,1026.9,1.5,9.4,139.9,12.2,6,,2019-12-16T07:17:08,2019-12-16T16:46:03,0.66,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-17,54.1,37.7,44.2,54.1,37.7,43.2,37.4,78.7,0,0,0,,0,0,,8.6,344.2,1023,13.8,9.9,89.3,7.6,4,,2019-12-17T07:17:47,2019-12-17T16:46:23,0.7,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-18,54.7,42.9,47.5,54.7,40.7,45.2,41.8,81,0.17,100,50,rain,0,0,,9.8,329.4,1017.3,86.3,8.6,63.8,5.5,3,,2019-12-18T07:18:24,2019-12-18T16:46:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-19,54.8,45.9,48.6,54.8,41.9,47.7,46.6,93,0.04,100,16.67,rain,0,0,,7.8,234.3,1023,68,5.5,89.8,7.7,4,,2019-12-19T07:18:59,2019-12-19T16:47:10,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-20,58.9,41.3,49.2,58.9,40.8,49,43.8,82.8,0,0,0,,0,0,,6.1,108.7,1023.3,17.5,7.2,103.4,8.7,5,,2019-12-20T07:19:32,2019-12-20T16:47:37,0.81,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-21,53.9,44.1,47.9,53.9,41.3,47.1,42.7,82.6,0,0,0,,0,0,,6.4,134.6,1015.1,17.6,7.3,45.4,4,2,,2019-12-21T07:20:04,2019-12-21T16:48:06,0.84,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155,72057600174"
california,2019-12-22,55.2,38.2,47.8,55.2,38.2,46.5,44,87.2,0.606,100,41.67,rain,0,0,30.5,15.2,149.7,1008.3,61.4,6.3,19.7,1.6,1,,2019-12-22T07:20:34,2019-12-22T16:48:36,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2019-12-23,54.8,37.8,45.3,54.8,35.2,43.7,40.9,85.8,0,0,0,,0,0,,12.5,324.6,1011.8,43.7,5.9,119.2,10.2,6,,2019-12-23T07:21:02,2019-12-23T16:49:08,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2019-12-24,51,37.3,43.3,51,33.5,42.1,39,85.6,0,0,0,,0,0,,7.7,153.3,1012.5,30.5,8.4,100.8,8.5,5,,2019-12-24T07:21:28,2019-12-24T16:49:42,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2019-12-25,53.1,44,47.3,53.1,38.8,45.4,40.9,79,0.064,100,20.83,rain,0,0,23,14.4,53.9,1011,65.5,9.6,62.4,5.3,3,,2019-12-25T07:21:52,2019-12-25T16:50:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2019-12-26,56.8,38,46.9,56.8,36.1,44.3,35.8,67.1,0,0,0,,0,0,26.4,19.4,331,1012.7,12.8,9.9,133.1,11.5,6,,2019-12-26T07:22:14,2019-12-26T16:50:56,0.02,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2019-12-27,57,32.4,44.4,57,32.4,43.3,33.7,68,0,0,0,,0,0,,11.4,326.4,1017.5,6.7,9.9,137.3,11.9,6,,2019-12-27T07:22:34,2019-12-27T16:51:36,0.05,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2019-12-28,55.9,31.8,42.6,55.9,31.3,42,35.5,77.8,0,0,0,,0,0,,5.3,81.3,1020.7,5.4,8.2,132.8,11.4,6,,2019-12-28T07:22:53,2019-12-28T16:52:17,0.08,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2019-12-29,53.5,43,47.4,53.5,40.4,45.4,41.7,81.1,0.219,100,25,rain,0,0,,9.9,133.4,1019.4,74.4,6.8,35.7,3.1,2,,2019-12-29T07:23:09,2019-12-29T16:53:00,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2019-12-30,58.3,38.2,46.5,58.3,36.7,45.1,41.6,84.3,0,0,0,,0,0,,9.9,339.3,1019.4,16.2,6.8,134.7,11.5,6,,2019-12-30T07:23:23,2019-12-30T16:53:44,0.15,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2019-12-31,55.3,35,45.4,55.3,35,44.5,40.8,84.7,0,0,0,,0,0,,7.9,128.3,1020.7,10.4,6.7,114,9.8,5,,2019-12-31T07:23:35,2019-12-31T16:54:30,0.18,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-01-01,57.7,41.6,48.3,57.7,40.4,47.6,44,85.7,0,0,0,,0,0,,6.9,1.8,1020.1,22.1,6.2,100.7,8.7,6,,2020-01-01T07:23:45,2020-01-01T16:55:17,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-01-02,62.6,39.5,48.3,62.6,36.6,47.3,40.9,78.1,0,0,0,,0,0,,11.8,329.7,1019.9,24.8,5.9,127.4,10.9,6,,2020-01-02T07:23:53,2020-01-02T16:56:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS388,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-03,58.9,38.9,48.1,58.9,38.9,47.7,42.8,83,0,0,0,,0,0,,5.6,126.1,1023.6,14.8,5.9,115.2,10,5,,2020-01-03T07:23:59,2020-01-03T16:56:57,0.28,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-01-04,56.4,42.3,48.7,56.4,37,47.2,45.6,89.6,0.068,100,16.67,rain,0,0,,10.4,234.2,1028.2,44.7,4.9,79.4,6.6,3,,2020-01-04T07:24:03,2020-01-04T16:57:48,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-05,59.3,37.7,47.1,59.3,34.2,46,40.8,80.9,0,0,0,,0,0,,10.1,348.3,1033.1,36.6,5.9,138.6,11.9,6,,2020-01-05T07:24:04,2020-01-05T16:58:41,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-01-06,55.9,37.5,45.6,55.9,36.1,44.2,37.3,73.8,0,0,0,,0,0,,11.6,352.2,1031.5,1.2,9.5,139.9,12,6,,2020-01-06T07:24:04,2020-01-06T16:59:36,0.37,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-07,45.9,35.5,41.1,42.2,34.7,38.8,39.8,94.8,0,0,0,,0,0,,8.7,145.2,1022.9,79.1,1.7,70.3,6,4,,2020-01-07T07:24:01,2020-01-07T17:00:31,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-08,47.8,42.2,45,46.1,39.5,42.9,43,92.8,0,0,0,,0,0,,6.9,172.2,1019.8,89.4,4.8,46.6,4.1,2,,2020-01-08T07:23:56,2020-01-08T17:01:28,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-01-09,52.9,39.8,47.2,52.9,36.3,45.1,43.3,86.5,0.421,100,25,rain,0,0,,11.2,85.4,1018.5,55.7,7.3,82.5,7.2,4,,2020-01-09T07:23:49,2020-01-09T17:02:25,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-10,54,35.2,44.5,54,32.7,43.1,38.4,80.5,0,0,0,,0,0,,9.4,155,1025.3,56,7.2,129.7,11.1,6,,2020-01-10T07:23:40,2020-01-10T17:03:24,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-11,58.6,39.7,49.4,58.6,39.7,47.7,42.2,77.5,0.002,100,4.17,rain,0,0,,9.1,148.6,1023.4,35.1,9,141.7,12.2,6,,2020-01-11T07:23:29,2020-01-11T17:04:24,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-12,52.9,35.2,43.7,52.9,35.2,42.1,38.2,81.7,0,0,0,,0,0,,8.7,163.8,1021.7,28.7,7.4,92,7.9,4,,2020-01-12T07:23:16,2020-01-12T17:05:25,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-01-13,56.8,42,49.6,56.8,37.7,47.7,42.2,76.3,0,0,0,,0,0,19.7,13,174,1021.2,49.9,9.8,125,10.7,5,,2020-01-13T07:23:01,2020-01-13T17:06:26,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-14,56.6,39.5,48.9,56.6,37.2,46.6,40.5,74.5,0.024,100,8.33,rain,0,0,24.2,11.5,198.3,1021.6,29.9,9.8,134.3,11.8,5,,2020-01-14T07:22:43,2020-01-14T17:07:28,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-15,51.2,33.8,43.5,51.2,33.4,42,36.7,77.6,0,0,0,,0,0,,8,136.1,1017.7,14.8,9.7,98.3,8.5,5,,2020-01-15T07:22:24,2020-01-15T17:08:32,0.68,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-16,48.5,42.2,45.7,44,37.2,40.8,39.8,80.1,0.331,100,37.5,rain,0,0,28.6,20.6,154.8,1011.3,59.3,9.3,25.6,2.2,1,,2020-01-16T07:22:02,2020-01-16T17:09:35,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-17,46.8,39.1,42.8,43.8,34.7,39.4,39.9,89.4,0,0,0,,0,0,,9,232.2,1025.6,41.1,7.3,115.4,10,5,,2020-01-17T07:21:39,2020-01-17T17:10:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-18,53.5,38.8,45.2,53.5,35.5,43.9,39.1,80.1,0,0,0,,0,0,,12.9,342.9,1027.2,31.5,8.1,139,12,6,,2020-01-18T07:21:13,2020-01-18T17:11:45,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-19,46.9,39.1,42.8,46.9,35.6,41.8,39.9,89.5,0,0,0,,0,0,,4.7,149.6,1022.2,54.4,4.9,58.1,5,3,,2020-01-19T07:20:45,2020-01-19T17:12:51,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-20,50.8,41.7,45.4,50.8,38.5,44.6,41.9,87.8,0,0,0,,0,0,,5.3,196,1017.7,47.4,4.4,50.5,4.4,2,,2020-01-20T07:20:16,2020-01-20T17:13:57,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-21,56.7,42.6,51.1,56.7,38.8,49.9,45.6,82,0.034,100,25,rain,0,0,,10.3,145.4,1019.7,74.9,7,47.9,4.2,2,,2020-01-21T07:19:44,2020-01-21T17:15:04,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-22,59.9,46,53.3,59.9,46,53.3,49.3,86.7,0,0,0,,0,0,,6.2,131.3,1024,58.7,7.7,87,7.4,4,,2020-01-22T07:19:11,2020-01-22T17:16:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-23,56.6,42.4,49.7,56.6,40.6,49.6,46.3,88.2,0,0,0,,0,0,,5.6,317.6,1023.1,37.9,7.1,76.2,6.4,4,,2020-01-23T07:18:35,2020-01-23T17:17:19,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-24,62.1,46.5,52.9,62.1,45.1,52.7,49,87.1,0,0,0,,0,0,,7.9,302.7,1021,44.7,6,134.5,11.5,6,,2020-01-24T07:17:58,2020-01-24T17:18:27,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-25,58.3,45.4,53.1,58.3,45.4,53.1,50.3,90.2,0.042,100,12.5,rain,0,0,,7.4,153.1,1020.5,73.8,4,97.4,8.3,6,,2020-01-25T07:17:18,2020-01-25T17:19:35,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-26,65.6,48.3,56.9,65.6,46.8,56.7,50.9,81.7,0.213,100,33.33,rain,0,0,25.3,15.6,180.4,1022.1,48.9,6.9,141.4,12.3,7,,2020-01-26T07:16:37,2020-01-26T17:20:43,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,72057600174"
california,2020-01-27,63.7,45.3,53.3,63.7,44.8,52.8,46.6,78.7,0,0,0,,0,0,,9.2,169.4,1027.4,26.2,9.9,138.6,12,6,,2020-01-27T07:15:54,2020-01-27T17:21:52,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-28,60.1,45.8,52.2,60.1,44.2,51.3,47.3,83.4,0,0,0,,0,0,,9.5,152.9,1026.4,42.4,9.8,79.6,6.8,3,,2020-01-28T07:15:10,2020-01-28T17:23:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-01-29,64.7,42.7,52.4,64.7,40.8,50.7,43.5,74.4,0,0,0,,0,0,25.5,20.1,320.7,1023.3,12.7,8.8,148.3,12.7,6,,2020-01-29T07:14:23,2020-01-29T17:24:10,0.16,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC,72057600174"
california,2020-01-30,63.9,47.1,53.2,63.9,44.3,52.1,46.1,77.7,0,0,0,,0,0,18.3,10.4,76.7,1023.6,16.9,9.7,156.1,13.5,7,,2020-01-30T07:13:35,2020-01-30T17:25:19,0.19,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
california,2020-01-31,65,43.2,53,65,43.2,52.8,47.2,81.8,0,0,0,,0,0,,5.1,131.8,1026.5,6.7,7.4,161.5,13.9,6,,2020-01-31T07:12:45,2020-01-31T17:26:28,0.22,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC"
california,2020-02-01,64.8,42.6,50.9,64.8,42.6,50.9,46.5,85.9,0,0,0,,0,0,,4.7,268.5,1025.1,49.9,4.7,170,14.6,7,,2020-02-01T07:11:53,2020-02-01T17:27:37,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-02,58.8,39.7,49.7,58.8,36.7,48.6,35.7,65.3,0,0,0,,0,0,24.6,20.4,320.7,1018.2,40.6,6.3,121.5,10.6,6,,2020-02-02T07:11:00,2020-02-02T17:28:46,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-02-03,53.8,36,44.7,53.8,29.4,40,23.9,46.8,0,0,0,,0,0,31.9,23.8,331.4,1020.7,0.2,9.9,192.3,16.5,7,,2020-02-03T07:10:05,2020-02-03T17:29:56,0.32,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-02-04,55,34.6,44.4,55,27.4,40.6,25.1,48.1,0,0,0,,0,0,29.8,17.5,332.1,1024,7.1,9.9,178.8,15.6,7,,2020-02-04T07:09:08,2020-02-04T17:31:05,0.35,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,72057600174"
california,2020-02-05,61.1,33.2,45.5,61.1,30.2,45.1,31.8,60.8,0,0,0,,0,0,,4.1,53.4,1023.9,8.9,9.9,177,15.3,7,,2020-02-05T07:08:10,2020-02-05T17:32:14,0.39,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-06,62.5,36,48.3,62.5,36,48.1,35.7,64.2,0,0,0,,0,0,,3.8,103.2,1021.5,3.6,9.8,187.8,16.2,7,,2020-02-06T07:07:10,2020-02-06T17:33:23,0.42,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,KSAC"
california,2020-02-07,64,36.2,49.4,64,36.2,49.4,39,69.7,0,0,0,,0,0,,3.6,97.1,1020.4,1,8.4,188.9,16.3,7,,2020-02-07T07:06:09,2020-02-07T17:34:31,0.45,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-08,63.8,38.8,49.5,63.8,34.8,48.8,38.7,69.5,0,0,0,,0,0,36.7,23,323,1017.1,16.7,7.4,163.5,14,7,,2020-02-08T07:05:07,2020-02-08T17:35:40,0.5,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-09,62.9,46.7,53.5,62.9,38.4,50.2,28,37.9,0,0,0,,0,0,38.6,27.4,342.4,1016.9,0.6,9.9,199.7,17.2,7,,2020-02-09T07:04:03,2020-02-09T17:36:48,0.52,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-10,71.8,42.1,56.3,71.8,36.5,54.5,29.7,38.3,0,0,0,,0,0,32,24.7,337.5,1016.3,0.2,9.9,202.4,17.5,8,,2020-02-10T07:02:57,2020-02-10T17:37:57,0.55,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-02-11,73.3,39.2,55.1,73.3,36.3,54.7,34.1,49.1,0,0,0,,0,0,31.1,18.1,353.2,1017.7,2,9.9,203.2,17.6,8,,2020-02-11T07:01:50,2020-02-11T17:39:05,0.59,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC"
california,2020-02-12,65.8,38.9,51.3,65.8,38.9,51.3,38.4,64.2,0,0,0,,0,0,,4.1,275.2,1017.1,4.7,9.5,193.6,16.7,7,,2020-02-12T07:00:42,2020-02-12T17:40:12,0.62,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-13,62.3,37.9,49.8,62.3,37.6,48.9,41.6,74.3,0,0,0,,0,0,,10.1,195.1,1017.6,0.6,9.7,198.1,17.1,7,,2020-02-13T06:59:33,2020-02-13T17:41:20,0.66,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-14,64.2,38.4,50.1,64.2,36.2,49.3,42.5,76.8,0,0,0,,0,0,,8.2,322.1,1019.1,6.1,8.7,188.1,16.3,7,,2020-02-14T06:58:22,2020-02-14T17:42:27,0.69,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,72483323206,AN063,KSAC,CI155"
california,2020-02-15,64.9,39.1,51.7,64.9,38.2,51.3,43.2,74.4,0,0,0,,0,0,,5.1,127.8,1022,17.1,8.7,164.9,14.2,7,,2020-02-15T06:57:10,2020-02-15T17:43:34,0.75,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-16,66.5,47.6,55.6,66.5,45.1,55.3,42.8,63.5,0,0,0,,0,0,,7.9,188.9,1021.4,13.2,9.9,197.4,17.1,8,,2020-02-16T06:55:57,2020-02-16T17:44:41,0.76,Clear,Clear conditions throughout the day.,clear-day,"E9060,KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC"
california,2020-02-17,70.5,45.7,57.1,70.5,41.2,55.9,31.6,44.2,0,0,0,,0,0,32.1,20.2,327.3,1018,3.9,9.9,211,18.3,8,,2020-02-17T06:54:43,2020-02-17T17:45:47,0.8,Clear,Clear conditions throughout the day.,clear-day,"KSMF,TS389,72483023232,72483993225,AN063,72483323206,KSAC,CI155,72057600174"
